ActivityName,district_name,tehsil_name,ucs,training_type,no_partcpnt,attend_m,attend_f,new_partcpnt,duration,t_venue,water_avail,func_wash,tmat_agenda,tmar_tsheet,tmar_vaccvial,tmar_rmap,tmar_fm,tmar_chalk,tmar_other,p_briefed,aic_sit,vacc_admin_videos,stall_method,sk_ipc,sk_vacc_administration,sk_finger_mark,sk_door_chalk,sk_data_record,sk_gender_mainstream,sop_ipc,sop_vacc_administration,sop_finger_mark,sop_door_chalk,sop_data_record,sop_gender_mainstream,qa,feedback,ttmv2_picture,stall_comm,stall_visiting,stall_guid,vacc_mang_vvm,stall_visiting_process,stall_pfm,stall_guid_fm,stall_board,stall_doorm,stall_guid_door,stall_tely_pana,stall_fill_telly,stall_guid_data_r,stall_afp,stall_payment_p,local_lang,local_lang_guideline,field_activity,field_demonstration
NID APR 2026,MOHMAND,HALEEMZAI,KAMALI,mt,24,12,5,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,CHARSADA,SHABQADAR,RASHAKI,mt,16,5,11,2,180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,NOWSHERA,PABBI,PABBI,mt,33,7,26,2,290,1,1,1,1,1,0,1,0,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
NID APR 2026,NOWSHERA,JEHANGIRA,MERA AKORA,mt,30,2,26,1,260,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,CHARSADA,TANGI,GANDHERI,mt,34,11,22,0,200,1,1,1,0,1,1,1,1,1,1,1,1,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0
NID APR 2026,CHARSADA,CHARSADDA,UTMANZAI,mt,23,0,23,2,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,NOWSHERA,NOWSHERA,BARA BANDA,mt,26,1,25,3,310,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,MOHMAND,PANDIALI,DANISHKOOL,mt,20,16,0,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
NID APR 2026,NOWSHERA,JEHANGIRA,KHAIRABAD CAMP,mt,16,2,14,0,240,1,1,1,1,1,1,0,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,NOWSHERA,JEHANGIRA,AKORA CAMP,mt,9,1,8,0,210,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,MOHMAND,KHAWEZAI,KHADI KHEL,mt,22,9,0,1,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
NID APR 2026,NOWSHERA,JEHANGIRA,KHAIRABAD CAMP,mt,19,30,14,0,250,1,1,1,1,1,0,1,1,1,0,1,1,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
NID APR 2026,CHARSADA,TANGI,MC TANGI,mt,30,12,18,2,210,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0
NID APR 2026,NOWSHERA,NOWSHERA,CHOCKI TOWN,mt,14,0,14,0,150,1,0,1,1,1,0,1,1,1,1,1,1,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
NID APR 2026,NOWSHERA,NOWSHERA,KABUL RIVER,mt,16,0,14,0,157,1,0,1,1,1,1,1,1,1,1,1,1,0,1,,,,,,,,,,,,,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0
NID APR 2026,NOWSHERA,JEHANGIRA,MERA AKORA,mt,29,2,27,2,270,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,MOHMAND,SAFI LAKARO,SANDO KHEL,mt,8,8,0,1,215,1,1,1,1,1,1,1,0,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
NID APR 2026,NOWSHERA,NOWSHERA,BADRASHI,mt,22,0,21,0,290,1,1,1,1,1,0,1,0,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
NID APR 2026,MOHMAND,HALEEMZAI,GHALLANAI,mt,7,3,4,1,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
NID APR 2026,CHARSADA,CHARSADDA,TURANGZAI,mt,18,2,15,1,300,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
SNID May 2026,MOHMAND,PANDIALI,ZAHOO,mt,22,12,1,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
SNID May 2026,MOHMAND,AMBAR,CHARGOLAI:HAD KOR:KHARAI,mt,32,19,0,2,220,1,1,1,1,1,1,0,1,1,0,1,0,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
SNID May 2026,KHYBER,BARA,MILWARD A,cbv,18,18,0,0,120,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
SNID May 2026,MOHMAND,SAFI LAKARO,LAKARO,mt,8,8,0,0,215,1,1,1,1,1,0,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
SNID May 2026,KHYBER,BARA,NOGAZI BABA,cbv,27,27,0,0,240,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
SNID May 2026,KHYBER,BARA,AKAKHEL MAIRA,cbv,24,24,0,2,240,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0
SNID May 2026,MOHMAND,PANDIALI,ZAHOO,mt,24,24,0,5,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
SNID May 2026,KHYBER,JAMRUD,GHUNDI B,cbv,26,26,0,0,180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,KHYBER,BARA,SHALOBAR:NOGAZI BABA,cbv,27,27,0,0,180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,KHYBER,TIRAH MAIDAN,NAKAY,cbv,32,32,0,32,248,1,1,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,KHYBER,BARA,FORT SLOPE,cbv,17,16,0,0,180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,KHYBER,TIRAH MAIDAN,MALAKDIN KHEL A TIRAH,cbv,16,16,0,0,180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,KHYBER,JAMRUD,TIDI BAZAR,cbv,20,20,0,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,KHYBER,BARA,AJAB TALAB,cbv,15,15,0,0,200,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0
SNID May 2026,NOWSHERA,NOWSHERA,BADRASHI,mt,20,16,16,1,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,KHYBER,LANDI KOTAL,SHEIKHMAL KHEL,cbv,18,17,0,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,KHYBER,TIRAH MAIDAN,SHALOBAR TIRAH,cbv,20,20,0,0,240,1,1,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,KHYBER,BARA,GANDAO,cbv,13,13,0,0,180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,NOWSHERA,NOWSHERA,CHOCKI TOWN,mt,28,26,24,0,270,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,KHYBER,TIRAH MAIDAN,MALAKDIN KHEL B TIRAH,cbv,15,14,0,0,180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,KHYBER,JAMRUD,SHAH KAS B,cbv,24,22,0,0,180,1,1,0,1,1,0,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,MOHMAND,EKKAGHUND,DAB KOR,mt,17,0,17,0,240,0,1,1,1,1,1,1,1,1,1,1,1,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,MOHMAND,EKKAGHUND,DAB KOR,mt,17,1,16,0,240,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
SNID May 2026,MOHMAND,HALEEMZAI,GHALLANAI,mt,19,11,6,2,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,NOWSHERA,JEHANGIRA,JEHANGIRA,mt,25,0,27,0,260,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,KHYBER,LANDI KOTAL,STATION,cbv,21,18,3,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,NOWSHERA,NOWSHERA,AZAKHEL BALA,mt,27,0,27,1,305,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,MOHMAND,PARANG GHAAR,ASGHAR,mt,26,26,18,0,300,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,KHYBER,LANDI KOTAL,TIRAH BAZAR B,cbv,23,23,0,23,180,1,1,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,NOWSHERA,NOWSHERA,AZAKHEL PAYAN,mt,24,8,12,0,240,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0
SNID May 2026,KHYBER,JAMRUD,SUR KAMAR,cbv,19,19,0,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,MOHMAND,HALEEMZAI,KAMALI,mt,18,16,2,2,250,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
SNID May 2026,MOHMAND,BAIZAI,LANDI SHAH,mt,10,4,0,0,240,1,1,1,1,1,1,0,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
SNID May 2026,KHYBER,TIRAH MAIDAN,Seray,cbv,22,22,0,0,180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,KHYBER,BARA,AJAB TALAB,cbv,14,14,0,2,200,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
SNID May 2026,KHYBER,BARA,TAUDA CHEENA,cbv,12,10,0,0,150,1,1,0,1,1,1,1,1,1,1,1,1,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,NOWSHERA,NOWSHERA,NAWA KALY,mt,28,2,24,2,300,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,MOHMAND,PANDIALI,PANDIALI,mt,28,21,15,1,240,1,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
SNID May 2026,KHYBER,TIRAH MAIDAN,QAMBAR KHEL B TIRAH,cbv,10,10,0,0,240,1,1,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,MOHMAND,EKKAGHUND,AQRAB DAG,smt,26,0,21,1,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,MOHMAND,EKKAGHUND,EKKAGHUND,mt,26,7,15,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
SNID May 2026,KHYBER,JAMRUD,SHAH KAS A,cbv,17,17,0,0,185,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,MOHMAND,SAFI LAKARO,MAMAD GAT,mt,25,15,0,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
SNID May 2026,NOWSHERA,PABBI,CHOKI MAMREZ,mt,23,1,19,3,270,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
SNID May 2026,KHYBER,TIRAH MAIDAN,ZAKHAKHEL TIRAH,cbv,38,38,0,0,180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,KHYBER,LANDI KOTAL,SULTAN KHEL A,cbv,19,15,4,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,KHYBER,LANDI KOTAL,KHUGA KHEL,cbv,30,30,0,0,120,1,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
SNID May 2026,MOHMAND,SAFI LAKARO,SANDO KHEL,mt,12,7,1,1,220,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
SNID May 2026,NOWSHERA,NOWSHERA,PIRPAI,mt,17,3,14,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,NOWSHERA,NOWSHERA,KHESHGI PAYAN,mt,17,4,13,3,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,PESHAWAR,CITY,GULBAHAR,cbv,16,0,16,0,220,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,PESHAWAR,SHAH ALAM,GULBELA,cbv,16,0,16,1,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,MOHMAND,SAFI LAKARO,LAKARO,mt,17,8,0,0,190,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,MOHMAND,HALEEMZAI,GHALLANAI,mt,27,9,15,3,220,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,KHYBER,JAMRUD,NEW ABADI,cbv,28,27,1,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,PESHAWAR,SMT,AKHOON ABAD,cbv,16,0,16,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,PESHAWAR,SADDAR,MERA SUREZAI PAYAN,cbv,12,9,3,0,300,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
SNID May 2026,KHYBER,LANDI KOTAL,MIRDAD KHEL,cbv,23,23,0,0,200,1,1,0,1,1,1,1,1,1,1,1,1,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
SNID May 2026,KHYBER,TIRAH MAIDAN,PAGDARA,mt,17,16,0,7,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,PESHAWAR,SMT,DEH BAHADAR,cbv,19,0,19,1,240,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,PESHAWAR,SHAH ALAM,LARAMA,cbv,14,0,14,0,240,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,PESHAWAR,CITY,KARIM PURA,cbv,11,0,11,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,NOWSHERA,JEHANGIRA,AKORA KHATTAK,mt,27,4,18,0,120,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,,,,,,,,,,,,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,NOWSHERA,JEHANGIRA,SHAIDU,mt,30,0,29,0,180,1,1,1,1,1,1,1,1,1,0,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0
SNID May 2026,NOWSHERA,PABBI,BALU,mt,20,2,16,2,155,1,1,0,1,1,0,1,0,1,1,1,0,0,1,,,,,,,,,,,,,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0
SNID May 2026,PESHAWAR,CITY,KAKSHAL,cbv,11,0,11,11,220,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,NOWSHERA,JEHANGIRA,MANDURI,mt,33,1,30,1,280,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,PESHAWAR,SHAH ALAM,SHAHI BALA,cbv,14,1,13,0,210,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,KHYBER,LANDI KOTAL,KHUGA KHEL,cbv,20,20,0,0,185,1,0,0,1,1,0,1,0,1,1,1,1,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,KHYBER,TIRAH MAIDAN,PAGDARA,mt,14,13,0,3,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,KHYBER,TIRAH MAIDAN,PAGDARA,mt,14,13,0,3,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,MOHMAND,KHAWEZAI,KHADI KHEL,mt,22,14,0,1,255,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
SNID May 2026,MOHMAND,KHAWEZAI,JUMA KHEL,mt,23,5,0,1,240,1,1,1,0,1,1,1,1,1,1,1,1,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
SNID May 2026,NOWSHERA,NOWSHERA,NOWSHERA CITY,mt,26,1,25,1,300,1,0,1,1,1,1,1,0,0,0,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
SNID May 2026,NOWSHERA,NOWSHERA,RASHAKAI,mt,26,0,26,0,298,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,PESHAWAR,SHAH ALAM,MATHRA,cbv,18,0,18,0,240,1,1,1,1,1,0,1,0,1,1,1,1,0,1,,,,,,,,,,,,,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1
SNID May 2026,MOHMAND,PANDIALI,DANISHKOOL,mt,20,20,1,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
SNID May 2026,PESHAWAR,SMT,NOTHIA QADEEM,cbv,17,17,17,0,240,1,1,1,1,1,0,1,1,1,1,0,0,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
SNID May 2026,KHYBER,JAMRUD,ALI MASJID A,cbv,17,16,0,0,160,1,0,0,1,1,1,1,1,1,1,1,1,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,PESHAWAR,CITY,CANTT WARD 1,smt,22,0,21,1,180,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
SNID May 2026,MOHMAND,EKKAGHUND,AQRAB DAG,mt,16,0,16,1,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,KHYBER,LANDI KOTAL,SULTAN KHEL B,cbv,24,23,0,0,240,1,1,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,PESHAWAR,SHAH ALAM,HARYANA PAYAN,cbv,15,0,15,0,300,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
SNID May 2026,MOHMAND,PANDIALI,PANDIALI,mt,20,11,9,2,240,1,1,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
